id,editor_id,date,date_gmt,content,title,excerpt,status,comment_status,ping_status,name,modified,modified_gmt,parent,guid,type,mime_type
592,1,1/9/2018,1/9/2018,"&nbsp; <a href=""http://www.lagginout.com/cosplay-on-notice""><img src=""http://www.lagginout.com/wp-content/uploads/2017/11/TDSOG.jpg"" alt="""" class=""aligncenter size-full wp-image-217"" width=""1280"" height=""720"" /></a> &nbsp; <em>- Dragon Scorpion</em> &nbsp; Over the years, I have noticed that the gaming industry hasn't learned a damn thing from the past when the same practices I saw back in the 80's are happening again. Yes, I'm talking about the great industry crash that Atari caused from crappy game practices and micro-transactions, yet Millennials (also known as Generation Y) seem to be too stupid to understand that these things are bad for gaming today. This bad practice seems to be embraced by Millennials across the world and, when these things are brought up, they defend it like it’s some good thing that the industry is doing. This is not the case, as it is destroying the enjoyment of gaming, plus, having to spend more money on a game that you've paid $60 for? That's just not worth more than what you are paying for. First, it was DLC (Downloadable Content). Most of us were smart enough not to pay for DLC if the game wasn't worth the money. These DLCs were taken out to con us into thinking it’s new content, but were part of the initial production. This is the blind spot most people fail to see and seem to just accept, but accepting this lets companies get away with it more because they think gamers are so stupid that they can get away with making a mediocre game and charging gamers more money to get more things in the game. That is the thing most gamers don't get and when think with their wallets, which is their choice; but they don't realise that they are letting gaming companies get away with grabbing unnecessary money for a game that should've been fully developed in the first place. Now, it’s gone from micro-transactions and DLC to a loot crate system, which is even worse, as it turns the gaming industry into a pay-to-win system. This makes it less about skill and more about spending more on a game that is not worth it. Take the new <em>Star Wars Battlefront 2</em>: EA said they wouldn't be doing DLC for the game- which everyone was hyped about- before realising that EA was still going to use micro-transactions with the loot crate system. According to the game, you have to spend 600 to 700 hours of grinding just to get a gold loot crate with an upgraded weapon. This is so you can progress through the game against players that have high weapons because they've paid for gold create. This forces gamers to actually pay for these loot crates, which are from $10 to $60 each. That is a lot of money to pay, especially when it’s a gamble with $60 you pay for each crate and you don't know what you are getting. In a game, you're paying $10 to $60 at a time for one silver, bronze, or gold crate where you might end up get something worse than what you have or the same thing, wasting money. By the time you get something higher, you could possibly be spending over $400- maybe more on a game you only paid $60 for. This same loot crate system is being used in<em> Middle-earth: Shadow of War</em>, <em>Assassin’s Creed: Origins,</em> and <em>Star Wars Battlefront 2.</em> Because of this, people are now starting to boycott these games because they now see this as a con to gamers. Not to mention Gamestop’s despicable practice with <em>Assassin’s Creed: Origins.</em> You will only get a bonus mission if you pre-order, basically blocking anyone that hasn't pre-ordered and you will have to pay for this DLC later instead of it being free with the game. It’s a joke. It’s because of these practices in the gaming industry that this industry is slowly dying with over paid games and the gaming companies who haven't learn a damn thing. This money-grabbing, corrupt system that gamers are allowing to happen will ultimately destroy the industry in due time, like the Empire destroyed itself in Star Wars for being evil. Question: Do you agree with this or do you have other opinions? Let us know in the comments below what you think of this industry’s practices and loot crate system replacing DLC’s.",LootCrate is Killing the Gaming Industry!,,inherit,closed,closed,216-revision-v1,1/9/2018,1/9/2018,216,http://www.lagginout.com/216-revision-v1/,revision,
593,1,1/9/2018,1/9/2018,"&nbsp; <a href=""http://www.lagginout.com/?attachment_id=212""><img src=""http://www.lagginout.com/wp-content/uploads/2017/11/SWBETA-1024x576.jpg"" alt="""" class=""aligncenter wp-image-212 size-large"" width=""1024"" height=""576"" /></a> <em>- Tardis2238</em> The <em>Star Wars Battlefront 2 </em>beta has come and gone and while it has the makings of a good game, there are some areas I’m concerned about. Here are my thoughts. Pay-to-win aspects are available in game with loot boxes offering upgrades and cosmetics in the same loot box, so if you wanted to pay real money instead of earning in-game credits you could end up getting stronger weapons than other people at your level. But on the contrary, if you’re trying to get a stronger weapon, it would be annoying if you kept getting cosmetic changes since they share the same boxes. The beta also lagged a lot but that’s to be expected.: The game has done away with tokens from <em>Battlefront</em>. These tokens would let you be one of the iconic heroes or villains. In <em>Battlefront 2</em>, you have the ability to gain points to be a hero, villain, or a vehicle and that seems to be a better fit than the tokens. The gameplay seems well done, but the odds seem to be in the Droids’ favor in each stage, which kinda sucks. All in all, it seems like a good game but not one I will be picking up when it comes out. It seems like the biggest thing it has going for it is the <em>Star Wars </em>name and that’s never a good thing, but maybe I’m wrong—maybe it will be amazing come this November. I give this beta a 7/10 worth a shot.",Star Wars Battlefront 2 Beta: A First Look,,inherit,closed,closed,211-revision-v1,1/9/2018,1/9/2018,211,http://www.lagginout.com/211-revision-v1/,revision,
594,1,1/9/2018,1/9/2018,"<p style=""text-align: center;""><img src=""http://www.lagginout.com/wp-content/uploads/2017/11/Zelda-300x169.jpg"" alt="""" class=""wp-image-200 aligncenter"" width=""689"" height=""388"" /></p> - <em>Tardis2238 </em> In 1998, Nintendo created a game that would become one of the greatest games for many gamers; that game was <em>The Legend of Zelda: Ocarina of Time</em>. It would go on to be the benchmark for what a good game should be and went down as a classic, as well. So when Nintendo announced a remastered version of the game on the 3DS, people jumped at the chance to either play it again or play it for the first time. You play as a young boy who, after helping the guardian of your forest, receives a grand quest to save the world. This journey would include swords, monsters, time travel, and world domination. The new, remastered graphics are amazing, showing us that all this really needed was a fresh coat of paint to make it seem modern- but they also made some minor tweaks to the game to make it more enjoyable. They've also added “The Master Quest” for an added challenge. And, with the 3DS’ dual screens, the bottom screen can show your map, so you never get lost. As in the original, the combat is great and a lot of fun, inspiring a lot of other games in other series. Nintendo really went the extra mile to improve their already very successful title, making this the best way you can play <em>Ocarina of Time</em>. I give this game a 9.5/10-close to perfect. &nbsp; <img src=""http://www.lagginout.com/wp-content/uploads/2017/11/Zelda-300x169.jpg"" alt="""" class=""alignnone size-medium wp-image-200"" width=""300"" height=""169"" />",Improving Upon Perfection: The Legend of Zelda Ocarina of Time 3D,,inherit,closed,closed,199-revision-v1,1/9/2018,1/9/2018,199,http://www.lagginout.com/199-revision-v1/,revision,
595,1,1/9/2018,1/9/2018,"There is more to come... Hold on to your socks because when we are done, you will be left with no pants and you'll be need something to cover your lady parts up with!",Laggin Out Yet?,,inherit,closed,closed,1-autosave-v1,1/9/2018,1/9/2018,1,http://www.lagginout.com/1-autosave-v1/,revision,
596,1,1/9/2018,1/9/2018,"There is more to come... Hold on to your socks because when we are done, you will be left with no pants and you'll be needing something to cover up your lady parts up with!",Laggin Out Yet?,,inherit,closed,closed,1-revision-v1,1/9/2018,1/9/2018,1,http://www.lagginout.com/1-revision-v1/,revision,
598,54,1/11/2018,1/11/2018,"<img src=""http://www.lagginout.com/wp-content/uploads/2018/01/image.halocdn-1024x617.jpg"" alt="""" width=""1024"" height=""617"" class=""alignnone size-large wp-image-599"" /> <span style=""font-weight: 400;"">Written by Penguingod</span> <span style=""font-weight: 400;"">     Ladies and Gentlemen, welcome to an exciting “Throwback Thursday,” where I write a review about an older title that might have been long forgotten. This week’s title is one of which I just recently re-downloaded for reasons I can’t quite remember. This of course, is none other than Halo 5, a game that is supposed to be a poster child and staple for the Xbox One, but sucks more ass then a vacuum sucking a fart out a butthole.</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     This I’m mostly referring to, is the god-awful story. This apple pie of disappointment has the worst story to date for the franchise, and that’s saying something comparing it to the previous title and how lame it quickly became. The trailers leading up to what the plot was to be about ended up not being anything of the such. The whole basis of what we as a consumer were told it was supposed to be  was an ultimate showdown between teams “Blue” and “Osiris,” led by Master Chief and Spartan Locke respectively. </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     This was true for about half the game as team Osiris is hunting down a rouge Master Chief and his band of misfits from past lore that are never explained as to where they have been and how they came back, considering Chief was the only “Spartan” for the first 3 games that we knew of unless you read the books that loosely gives mention to a few that are not dead. This was never explained in the game and left a lot of people wondering “who the hell are these assholes?” </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     Spartan Locke was created for this story as he was made into a Spartan from being a soldier rather then the old ways that Chief was built from, making him sub-par at best. This is shown as his team finally meets up with Blue team and he himself fights Chief for 46 seconds out of a four and a half minute cutscene, wait, what the fuck? That’s right people, the ENTIRE synopsis and basis of the game was set around these two fighting each other like McGregor and Mayweather but Locke’s simple ass gets knocked out in 46 fucking seconds. </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     This quickly became a huge let down and highly controversial as the real story turns into some dumbass hunt for Cortana, kinda like Halo 3... Something about her being corrupted and not being dead, even though she was dead, but Microsoft and 343 Industries can’t let things go or die, hence why we are even here in the first place when we shouldn’t be.</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     The multiplayer was a hit and a miss, as they have the only thing that makes this game worth even playing, and let me tell you it actually makes this title look good. I’m talking about Warzone, a Battlefield-esque game mode where two teams of 12 battle on large scale maps, fighting for objectives, killing NPCs, and calling in your own arsenal of weapons and vehicles to turn the tide of battle into your favor, or get killed within seconds from getting a sniper rifle or rocket launcher. These of course use a new “Req” system that goes with the game mode. While the match progresses, you gain new levels to unlock certain power weapons and vehicles that can be called in by using “energy” that replenishes over time. </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     Of course, there is the classic “Arena” game modes that have made Halo’s multiplayer so much fun over the years, except I feel as though this game’s arena play was the most frustrating and I stayed away from it for the most part. Then come the “Micro-transactions” of the game, because a modern game isn’t complete without making you pay more money to unlock more bullshit in-game, and making you want to play the game more. These buyable, but also obtainable, packs are how you unlock new weapons, armor, and even kickass new “executions,” giving you the sweetest swag any any Spartan could ever ask for.</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     The good guys at 343i we’re kind enough to make all DLC for this game free in hopes that you buy micro-trans packs to keep the steam train rolling. This actually worked out as they made so much money off of it, they actually used some of the money for event prizes, and even had a purchasable Req pack that was a charity relief fund. Congratulations to you guys for not being assholes like other companies that won’t be named. </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">    With the multiplayer being where it’s at with this game, I’d still have to say I was highly disappointed with the title; as the campaign overshadowed everything else. You guys did lie about what was really happening for a story that was un-original and quite terrible to say the least, and for that I’m only going to give this game a 6.5 out of 10. I am however impressed in how they handle things and if I get a hold of the next title, it will be purely for more warzone, if it makes a comeback. Well everyone, that’s it for this one. Till next time, this is Penguin, slidin’ off the ice.</span>",Throwback Thursday: Halo 5,,publish,open,open,throwback-thursday-halo-5,1/11/2018,1/11/2018,0,http://www.lagginout.com/?p=598,post,
599,54,1/11/2018,1/11/2018,,Halo 5,,inherit,open,closed,image-halocdn,1/11/2018,1/11/2018,598,http://www.lagginout.com/wp-content/uploads/2018/01/image.halocdn.jpg,attachment,image/jpeg
600,54,1/11/2018,1/11/2018,"<img src=""http://www.lagginout.com/wp-content/uploads/2018/01/image.halocdn-1024x617.jpg"" alt="""" width=""1024"" height=""617"" class=""alignnone size-large wp-image-599"" /> <span style=""font-weight: 400;"">Written by Penguingod</span> <span style=""font-weight: 400;"">     Ladies and Gentlemen, welcome to an exciting “Throwback Thursday,” where I write a review about an older title that might have been long forgotten. This week’s title is one of which I just recently re-downloaded for reasons I can’t quite remember. This of course, is none other than Halo 5, a game that is supposed to be a poster child and staple for the Xbox One, but sucks more ass then a vacuum sucking a fart out a butthole.</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     This I’m mostly referring to, is the god-awful story. This apple pie of disappointment has the worst story to date for the franchise, and that’s saying something comparing it to the previous title and how lame it quickly became. The trailers leading up to what the plot was to be about ended up not being anything of the such. The whole basis of what we as a consumer were told it was supposed to be  was an ultimate showdown between teams “Blue” and “Osiris,” led by Master Chief and Spartan Locke respectively. </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     This was true for about half the game as team Osiris is hunting down a rouge Master Chief and his band of misfits from past lore that are never explained as to where they have been and how they came back, considering Chief was the only “Spartan” for the first 3 games that we knew of unless you read the books that loosely gives mention to a few that are not dead. This was never explained in the game and left a lot of people wondering “who the hell are these assholes?” </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     Spartan Locke was created for this story as he was made into a Spartan from being a soldier rather then the old ways that Chief was built from, making him sub-par at best. This is shown as his team finally meets up with Blue team and he himself fights Chief for 46 seconds out of a four and a half minute cutscene, wait, what the fuck? That’s right people, the ENTIRE synopsis and basis of the game was set around these two fighting each other like McGregor and Mayweather but Locke’s simple ass gets knocked out in 46 fucking seconds. </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     This quickly became a huge let down and highly controversial as the real story turns into some dumbass hunt for Cortana, kinda like Halo 3... Something about her being corrupted and not being dead, even though she was dead, but Microsoft and 343 Industries can’t let things go or die, hence why we are even here in the first place when we shouldn’t be.</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     The multiplayer was a hit and a miss, as they have the only thing that makes this game worth even playing, and let me tell you it actually makes this title look good. I’m talking about Warzone, a Battlefield-esque game mode where two teams of 12 battle on large scale maps, fighting for objectives, killing NPCs, and calling in your own arsenal of weapons and vehicles to turn the tide of battle into your favor, or get killed within seconds from getting a sniper rifle or rocket launcher. These of course use a new “Req” system that goes with the game mode. While the match progresses, you gain new levels to unlock certain power weapons and vehicles that can be called in by using “energy” that replenishes over time. </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     Of course, there is the classic “Arena” game modes that have made Halo’s multiplayer so much fun over the years, except I feel as though this game’s arena play was the most frustrating and I stayed away from it for the most part. Then come the “Micro-transactions” of the game, because a modern game isn’t complete without making you pay more money to unlock more bullshit in-game, and making you want to play the game more. These buyable, but also obtainable, packs are how you unlock new weapons, armor, and even kickass new “executions,” giving you the sweetest swag any any Spartan could ever ask for.</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     The good guys at 343i we’re kind enough to make all DLC for this game free in hopes that you buy micro-trans packs to keep the steam train rolling. This actually worked out as they made so much money off of it, they actually used some of the money for event prizes, and even had a purchasable Req pack that was a charity relief fund. Congratulations to you guys for not being assholes like other companies that won’t be named. </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">    With the multiplayer being where it’s at with this game, I’d still have to say I was highly disappointed with the title; as the campaign overshadowed everything else. You guys did lie about what was really happening for a story that was un-original and quite terrible to say the least, and for that I’m only going to give this game a 6.5 out of 10. I am however impressed in how they handle things and if I get a hold of the next title, it will be purely for more warzone, if it makes a comeback. Well everyone, that’s it for this one. Till next time, this is Penguin, slidin’ off the ice.</span>",Throwback Thursday: Halo 5,,inherit,closed,closed,598-revision-v1,1/11/2018,1/11/2018,598,http://www.lagginout.com/598-revision-v1/,revision,
601,54,1/14/2018,1/15/2018,"<img src=""http://www.lagginout.com/wp-content/uploads/2018/01/Record-Album-02-1024x768.jpg"" alt="""" width=""1024"" height=""768"" class=""alignnone size-large wp-image-602"" /> <span style=""font-weight: 400;"">  </span> <span style=""font-weight: 400;"">Written by Penguingod</span> <span style=""font-weight: 400;"">   Hey y’all! It’s me, Penguin here, coming at ya with a slightly overdue article. Sadly my month of December has been hashed with “adult” things, which I’m not gonna get into because this ain’t a blog, it’s a goddamn review. So our topic today is about how this passed year was great for new music, it spawning one of my favorite albums of all times, (even though I have a lot of these). I have decided to make a list of “Penguin’s Best and Worst 5 Albums of 2017.” Here I’ll list my favorite 5 albums of the year as well as the 5 albums that were complete garbage and you should throw away, or save the time and just throw your money in the trash because that’s what you are doing by getting these albums anyways. </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     Worst no. 5: Starting off with Theory Of a Deadman’s “Wake Up Call” was released on October 27th and let me tell you, this album sucks ass. I got to about track 5 and had to recheck to see if I was really listening to TOD. They turned into a pop-rock band that was leaning more towards Weezer or some other shit. I couldn’t even finish it because it was that horrid.</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     Best no. 5: This is no disrespect to the King himself because he is a close second favorite rapper of mine, but Kendrick Lamar’s “Damn” was slightly overshadowed by other albums that I connected with more. That being said, this album did so well in sales when it first came out, it made Drake’s album release of “More Life” look like a bitch. Drake himself even tipped his hat to King Kenny for doing such a damn good job.</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">      Worst no. 4: This should go without saying, even thought I enjoyed the obnoxiously repetitive title track. Nickelback’s “Feed the Machine” album was a steaming pile of rat shit. It blew more ass than one of those Japanese toilets that shoot water up your bum bum after you make a boo boo. They literally lied to the public like Bungie did with Destiny, by telling people they were making heavier music but in all actuality made something that was more along the lines of Kid Rock’s “All Summer Long,” with some backwoods, redneck bullshit. This band sucks!</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     Best no. 4: Rise Against’s “Wolves” sits comfortably here at spot number 4. These guys came back from a 3 year break of making new music with material that is just as great as any of their older work. This album is a solid punk rock album from start to finish with its fast pace and meaningful lyrics that makes any Rise Against album so damn good. The album’s first hit, “Violence,” speaks truth about human nature in its fullest. A recommend to anyone who listens to rock or punk.</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     Worst no. 3: 21 Savage’s “Issa” album stinks like shit. I think the reason why he even named the album “Issa” is so that Jar Jar Binks can say “Issa gonna be a bad one, Anie.” This album shows the direction that rap music is taking as of late and it’s bad. “Trap” rap needs to be expunged from this earth. It encourages shitty lyrics and mumbling vocals that only sound good because they are backed by a bangin’ ass beat. This is the appidomy of a pile of trash with a microphone and a killer music producer who doesn’t give a shit what his music is being used for just as long as he gets payed. Stop making shitty artists famous, people!!!!!</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     Best no. 3: Big Boi dropped an album on June 16 called “Boomiverse,” and hot boi is this album good. It’s got great music that any person who loves beats or EDM can appreciate, with great rap flows and even better lyrics. It even has a plethora of featured artists, such as Killer Mike, Jeezy, and even Snoop Dogg. This release flew in under my radar till a friend of mine told me about it, which I am definitely thankful for being shown this album.</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     Worst no. 2: If having 1 shitty “Trap” rapper wasn’t bad enough, Metro Boomin’ and Offset join forces with 21 Savage to make “Without Warning.” Despite the title, I’ll be kind enough to warn you not to get this album. It’s so bad I’m not even gonna say anything else about it.</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     Best no. 2: A local Arizona band by the name of Perfect Sense released their debut album, “Out to the World,” back in September. This album quickly became a close second for album of the year for me. I was luckily enough to get an advance copy of the album and I had to stop listening after the 20th time just so I wouldn’t wear it out anymore. It’s a perfect blend of punk rock bands mixed into one with fast paced riffs and catchy courses, perfect for any skatepunkers out there or anyone looking for some new rock music to try out. Oh yeah, and also something about them sounding like Rise Against and such.</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     Worst no. 1: Alright, so you are probably wondering what could possibly be worse then an album that I wouldn’t even talk about. Well... My biggest let down of 2017 has to come from this one album, and that’s really saying something considering I was fired twice from two separate jobs and lost my car all in the same year. The album I’m referring to is none other than All That Remains’ “Madness.” This album is exactly what the title states. It is so bad I actually cried like a bitch. I was so mortified by this album I even called my dad and he even said to stop crying like a bitch. This was a band that, after their release of “The Order of Things” in 2015, left me feeling like they could never let me down. Somehow, they managed to succeed in doing so. When I heard the title track, I just thought to myself, “how could you do this, Phil Labonte?” Then I heard the god awful, sorry ass excuse for a COUNTRY SONG cover of “Thunder Rolls,” and said to myself “Oli, how could you let this happen?” This was a band who went from having some seriously heavy metal music, to being more hard rock at best. Even Trivium had a more metal release this past year and they had the “Silence in the Snow” atrocity. This band will never be the same again after this one.</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     Best no. 1: Where there is darkness, (or in this case, Madness), there was a bright light of hope. On the day of April 28th, the same day as the worst album of the year (hands down), released the best album of the year (hands down, PLEASE!) I picked both my favorite and least favorite albums of the year up at the same time and where I was let down by one I was lifted up to the heavens by another. “Humanz” by Gorillaz became an instant masterpiece in my eyes and is one of my all time favorite albums by any artist. The beauty of this album from start to finish is one for the records and it trumps anything else put out this past year. A standing ovation to the guys who have been making great music since 2001 and have been one of my favorite artists since my childhood, a genuine staple in my life if you will. Keep making these amazing tunes till you all croak and I’ll keep listening till I do as well. If you have not yet heard this album, then you need to jump on it quick and see what all the fuss is about.</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     I’d like to take this time to honorably mention some albums that didn’t quite make the cut.</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">SZA- Ctrl</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">Drake- More Life</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">Weezer- Pacific Daydream</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">Snoop Dogg- Neva Left</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">Odeza- A Moment Apart</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     Disclaimer: These are all “MY!” selections for the best and worst of 2017 and don’t reflect the views of Laggin’Out. If there are any issues that you must discuss or hate that you wish to share towards my opinions than send me a message and I’ll direct them straight to the trash can.</span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;""> </span><span style=""font-weight: 400;"">     Well that’s it for this one, till next time, this is Penguin, slidin’ off the ice.</span><span style=""font-weight: 400;""> </span>",Penguin’s Best and Worst Albums of 2017,,publish,open,open,penguins-best-and-worst-albums-of-2017,1/14/2018,1/15/2018,0,http://www.lagginout.com/?p=601,post,
602,54,1/14/2018,1/15/2018,,Record-Album-02,,inherit,open,closed,record-album-02,1/14/2018,1/15/2018,601,http://www.lagginout.com/wp-content/uploads/2018/01/Record-Album-02.jpg,attachment,image/jpeg
